samID,ItemID,DataID,N_RivID,N_SiteID,Continent,Country,Primer,Year,Month,SR,ID,SeqID,nASVs_B,nASVs_C,nASVs_E,nASVs_G,nSpes_B,nSpes_C,nSpes_E,nSpes_G
I151_S026,I151,D052,NR070,S026,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,12,12,13,16,6,6,7,9
I151_S027,I151,D052,NR070,S027,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,13,13,13,19,4,4,4,7
I151_S028,I151,D052,NR070,S028,Europe,Switzerland,MiFish,2019,9,25,D052_RS010,RS010,12,12,13,15,6,6,7,9
I151_S029,I151,D052,NR070,S029,Europe,Switzerland,MiFish,2019,9,27,D052_RS010,RS010,13,13,13,17,8,8,8,12
I151_S030,I151,D052,NR070,S030,Europe,Switzerland,MiFish,2019,9,26,D052_RS010,RS010,7,7,7,11,4,4,4,6
I151_S031,I151,D052,NR070,S031,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,9,9,9,15,7,7,7,11
I151_S032,I151,D052,NR070,S032,Europe,Switzerland,MiFish,2019,9,29,D052_RS010,RS010,12,12,12,14,11,11,11,13
I151_S033,I151,D052,NR070,S033,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,27,27,27,29,8,8,8,10
I151_S034,I151,D052,NR070,S034,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,5,5,5,8,5,5,5,7
I151_S035,I151,D052,NR070,S035,Europe,Switzerland,MiFish,2019,9,29,D052_RS010,RS010,12,12,12,17,6,6,6,9
I151_S036,I151,D052,NR070,S036,Europe,Switzerland,MiFish,2019,9,27,D052_RS010,RS010,5,5,5,6,4,4,4,5
I151_S037,I151,D052,NR070,S037,Europe,Switzerland,MiFish,2019,9,34,D052_RS010,RS010,17,17,17,22,10,10,10,14
I151_S038,I151,D052,NR070,S038,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,12,12,12,17,7,7,7,10
I151_S039,I151,D052,NR070,S039,Europe,Switzerland,MiFish,2019,9,26,D052_RS010,RS010,10,10,10,11,6,6,6,7
I151_S040,I151,D052,NR070,S040,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,9,9,9,11,7,7,7,8
I151_S041,I151,D052,NR070,S041,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,9,9,9,12,4,4,4,6
I151_S042,I151,D052,NR070,S042,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,6,6,6,7,5,5,5,6
I151_S043,I151,D052,NR070,S043,Europe,Switzerland,MiFish,2019,9,23,D052_RS010,RS010,8,8,8,14,6,6,6,8
I151_S044,I151,D052,NR070,S044,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,5,5,5,10,4,4,4,6
I151_S045,I151,D052,NR070,S045,Europe,Switzerland,MiFish,2019,9,28,D052_RS010,RS010,15,15,15,18,8,8,8,10
I151_S046,I151,D052,NR070,S046,Europe,Switzerland,MiFish,2019,9,37,D052_RS010,RS010,10,10,11,16,8,8,9,12
I151_S047,I151,D052,NR070,S047,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,4,4,4,11,4,4,4,8
I151_S048,I151,D052,NR070,S048,Europe,Switzerland,MiFish,2019,9,28,D052_RS010,RS010,7,7,7,11,6,6,6,9
I151_S049,I151,D052,NR070,S049,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,6,6,6,8,3,3,3,4
I151_S050,I151,D052,NR070,S050,Europe,Switzerland,MiFish,2019,9,27,D052_RS010,RS010,15,15,16,18,9,9,10,12
I151_S051,I151,D052,NR070,S051,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,8,8,8,9,4,4,4,5
I151_S052,I151,D052,NR070,S052,Europe,Switzerland,MiFish,2019,9,31,D052_RS010,RS010,12,12,12,13,8,8,8,9
I151_S053,I151,D052,NR070,S053,Europe,Switzerland,MiFish,2019,9,29,D052_RS010,RS010,10,10,10,12,7,7,7,9
I151_S054,I151,D052,NR070,S054,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,8,9,9,11,3,4,4,6
I151_S055,I151,D052,NR070,S055,Europe,Switzerland,MiFish,2019,9,28,D052_RS010,RS010,18,18,18,18,10,10,10,10
I151_S056,I151,D052,NR070,S056,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,6,6,6,10,4,4,4,7
I151_S057,I151,D052,NR070,S057,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,16,16,16,23,8,8,8,12
I151_S058,I151,D052,NR070,S058,Europe,Switzerland,MiFish,2019,9,23,D052_RS010,RS010,13,13,13,16,7,7,7,10
I151_S059,I151,D052,NR070,S059,Europe,Switzerland,MiFish,2019,9,18,D052_RS010,RS010,8,8,8,9,2,2,2,3
I151_S060,I151,D052,NR070,S060,Europe,Switzerland,MiFish,2019,9,18,D052_RS010,RS010,10,10,10,10,3,3,3,3
I151_S061,I151,D052,NR070,S061,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,4,4,4,6,2,2,2,4
I151_S062,I151,D052,NR070,S062,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,8,8,8,12,5,5,5,7
I151_S063,I151,D052,NR070,S063,Europe,Switzerland,MiFish,2019,9,19,D052_RS010,RS010,3,3,3,8,3,3,3,4
I151_S064,I151,D052,NR070,S064,Europe,Switzerland,MiFish,2019,9,26,D052_RS010,RS010,21,21,21,25,11,11,11,15
I151_S065,I151,D052,NR070,S065,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,6,6,6,9,3,3,3,4
I151_S066,I151,D052,NR070,S066,Europe,Switzerland,MiFish,2019,9,31,D052_RS010,RS010,19,19,19,22,13,13,13,16
I151_S067,I151,D052,NR070,S067,Europe,Switzerland,MiFish,2019,9,29,D052_RS010,RS010,9,9,10,12,7,7,8,10
I151_S068,I151,D052,NR070,S068,Europe,Switzerland,MiFish,2019,9,20,D052_RS010,RS010,10,10,10,11,1,1,1,2
I151_S069,I151,D052,NR070,S069,Europe,Switzerland,MiFish,2019,9,31,D052_RS010,RS010,23,23,23,31,13,13,13,16
I151_S070,I151,D052,NR070,S070,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,7,7,7,9,5,5,5,6
I151_S071,I151,D052,NR070,S071,Europe,Switzerland,MiFish,2019,9,21,D052_RS010,RS010,7,7,7,9,4,4,4,6
I151_S072,I151,D052,NR070,S072,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,11,11,11,12,8,8,8,8
I151_S073,I151,D052,NR070,S073,Europe,Switzerland,MiFish,2019,9,19,D052_RS010,RS010,13,13,13,14,4,4,4,5
I151_S074,I151,D052,NR070,S074,Europe,Switzerland,MiFish,2019,9,26,D052_RS010,RS010,9,9,9,13,3,3,3,5
I152_S001,I152,D052,NR071,S001,Europe,Switzerland,MiFish,2019,9,26,D052_RS010,RS010,12,12,13,18,7,7,8,11
I152_S002,I152,D052,NR071,S002,Europe,Switzerland,MiFish,2019,9,17,D052_RS010,RS010,6,6,6,11,4,4,4,6
I152_S003,I152,D052,NR071,S003,Europe,Switzerland,MiFish,2019,9,22,D052_RS010,RS010,3,3,3,6,3,3,3,6
I152_S004,I152,D052,NR071,S004,Europe,Switzerland,MiFish,2019,9,25,D052_RS010,RS010,16,17,17,20,7,8,8,10
I153_S001,I153,D052,NR072,S001,Europe,Switzerland,MiFish,2019,9,23,D052_RS010,RS010,8,9,9,15,5,6,6,10
I153_S002,I153,D052,NR072,S002,Europe,Switzerland,MiFish,2019,9,24,D052_RS010,RS010,10,10,10,13,8,8,8,10
I154_S001,I154,D053,NR065,S001,Asia,Japan,MiFish,2023,8,18,D053_RS011,RS011,21,23,23,28,9,11,11,15
I154_S002,I154,D053,NR065,S002,Asia,Japan,MiFish,2023,8,22,D053_RS011,RS011,24,28,28,37,12,15,15,20
I154_S003,I154,D053,NR065,S003,Asia,Japan,MiFish,2023,8,26,D053_RS011,RS011,24,29,31,44,12,15,17,22
I154_S004,I154,D053,NR065,S004,Asia,Japan,MiFish,2023,8,26,D053_RS011,RS011,28,33,35,45,13,16,18,23
I154_S005,I154,D053,NR065,S005,Asia,Japan,MiFish,2023,8,25,D053_RS011,RS011,25,29,32,45,12,15,17,24
I154_S006,I154,D053,NR065,S006,Asia,Japan,MiFish,2023,8,25,D053_RS011,RS011,24,26,28,40,13,15,16,22
I154_S007,I154,D053,NR065,S007,Asia,Japan,MiFish,2023,8,24,D053_RS011,RS011,20,22,22,38,11,13,13,19
I154_S008,I154,D053,NR065,S008,Asia,Japan,MiFish,2023,8,29,D053_RS011,RS011,25,26,29,47,12,13,16,24
I154_S009,I154,D053,NR065,S009,Asia,Japan,MiFish,2023,8,22,D053_RS011,RS011,20,24,25,35,11,14,15,19
I154_S010,I154,D053,NR065,S010,Asia,Japan,MiFish,2023,8,22,D053_RS011,RS011,21,22,22,33,12,13,13,17
I155_S001,I155,D054,NR083,S001,North_America,US,MiFish,multiple,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S002,I155,D054,NR083,S002,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S003,I155,D054,NR083,S003,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S004,I155,D054,NR083,S004,North_America,US,MiFish,multiple,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S005,I155,D054,NR083,S005,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S006,I155,D054,NR083,S006,North_America,US,MiFish,multiple,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S007,I155,D054,NR083,S007,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S008,I155,D054,NR083,S008,North_America,US,MiFish,multiple,multiple,30,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S009,I155,D054,NR083,S009,North_America,US,MiFish,multiple,multiple,23,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S010,I155,D054,NR083,S010,North_America,US,MiFish,multiple,multiple,9,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S011,I155,D054,NR083,S011,North_America,US,MiFish,multiple,multiple,29,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S012,I155,D054,NR083,S012,North_America,US,MiFish,multiple,multiple,28,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S013,I155,D054,NR083,S013,North_America,US,MiFish,multiple,multiple,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S014,I155,D054,NR083,S014,North_America,US,MiFish,multiple,multiple,13,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S015,I155,D054,NR083,S015,North_America,US,MiFish,multiple,multiple,28,D054_RS049,RS049,3,3,3,3,3,3,3,3
I155_S016,I155,D054,NR083,S016,North_America,US,MiFish,multiple,multiple,22,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S017,I155,D054,NR083,S017,North_America,US,MiFish,multiple,multiple,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S018,I155,D054,NR083,S018,North_America,US,MiFish,multiple,multiple,14,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S019,I155,D054,NR083,S019,North_America,US,MiFish,multiple,multiple,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S020,I155,D054,NR083,S020,North_America,US,MiFish,multiple,multiple,16,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S021,I155,D054,NR083,S021,North_America,US,MiFish,multiple,multiple,18,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S022,I155,D054,NR083,S022,North_America,US,MiFish,multiple,multiple,26,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S023,I155,D054,NR083,S023,North_America,US,MiFish,multiple,multiple,3,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S024,I155,D054,NR083,S024,North_America,US,MiFish,multiple,multiple,23,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S025,I155,D054,NR083,S025,North_America,US,MiFish,multiple,multiple,1,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S026,I155,D054,NR083,S026,North_America,US,MiFish,multiple,multiple,5,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S027,I155,D054,NR083,S027,North_America,US,MiFish,multiple,multiple,31,D054_RS049,RS049,0,0,0,0,0,0,0,0
I155_S028,I155,D054,NR083,S028,North_America,US,MiFish,multiple,multiple,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I155_S029,I155,D054,NR083,S029,North_America,US,MiFish,multiple,multiple,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I156_S001,I156,D054,NR084,S001,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S002,I156,D054,NR084,S002,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S003,I156,D054,NR084,S003,North_America,US,MiFish,multiple,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I156_S004,I156,D054,NR084,S004,North_America,US,MiFish,multiple,multiple,17,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S006,I156,D054,NR084,S006,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S007,I156,D054,NR084,S007,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S008,I156,D054,NR084,S008,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S009,I156,D054,NR084,S009,North_America,US,MiFish,multiple,multiple,NA,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S010,I156,D054,NR084,S010,North_America,US,MiFish,multiple,multiple,3,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S011,I156,D054,NR084,S011,North_America,US,MiFish,multiple,multiple,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I156_S012,I156,D054,NR084,S012,North_America,US,MiFish,multiple,multiple,3,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S013,I156,D054,NR084,S013,North_America,US,MiFish,multiple,multiple,2,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S014,I156,D054,NR084,S014,North_America,US,MiFish,multiple,multiple,18,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S015,I156,D054,NR084,S015,North_America,US,MiFish,multiple,multiple,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I156_S016,I156,D054,NR084,S016,North_America,US,MiFish,multiple,multiple,16,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S017,I156,D054,NR084,S017,North_America,US,MiFish,multiple,multiple,6,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S018,I156,D054,NR084,S018,North_America,US,MiFish,multiple,multiple,12,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S019,I156,D054,NR084,S019,North_America,US,MiFish,multiple,multiple,2,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S020,I156,D054,NR084,S020,North_America,US,MiFish,multiple,multiple,13,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S021,I156,D054,NR084,S021,North_America,US,MiFish,multiple,multiple,9,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S022,I156,D054,NR084,S022,North_America,US,MiFish,multiple,multiple,8,D054_RS049,RS049,0,0,0,0,0,0,0,0
I156_S023,I156,D054,NR084,S023,North_America,US,MiFish,multiple,multiple,7,D054_RS049,RS049,0,0,0,0,0,0,0,0
I157_S001,I157,D055,NR094,S001,Oceania,Australia,MiFish,2021,3,9,D055_RS050,RS050,8,14,14,34,2,5,5,10
I157_S002,I157,D055,NR094,S002,Oceania,Australia,MiFish,2021,3,9,D055_RS050,RS050,6,9,9,31,2,5,5,10
I157_S003,I157,D055,NR094,S003,Oceania,Australia,MiFish,2021,3,8,D055_RS050,RS050,13,16,16,25,2,4,4,7
I157_S004,I157,D055,NR094,S004,Oceania,Australia,MiFish,2021,3,10,D055_RS050,RS050,11,19,19,31,3,5,5,11
I157_S005,I157,D055,NR094,S005,Oceania,Australia,MiFish,2021,3,9,D055_RS050,RS050,2,7,7,31,2,5,5,10
I157_S006,I157,D055,NR094,S006,Oceania,Australia,MiFish,2021,3,10,D055_RS050,RS050,10,18,18,31,2,5,5,9
I157_S007,I157,D055,NR094,S007,Oceania,Australia,MiFish,2021,3,6,D055_RS050,RS050,11,14,14,23,2,4,4,7
I157_S008,I157,D055,NR094,S008,Oceania,Australia,MiFish,2021,3,7,D055_RS050,RS050,9,10,10,20,2,3,3,6
I157_S009,I157,D055,NR094,S009,Oceania,Australia,MiFish,2021,3,9,D055_RS050,RS050,11,17,17,46,2,5,5,11
I157_S010,I157,D055,NR094,S010,Oceania,Australia,MiFish,2021,3,9,D055_RS050,RS050,5,10,10,35,2,5,5,10
I158_S001,I158,D056,NR095,S001,Africa,Madagascar,MiFish,2021,11,0,D056_RS012,RS012,0,0,0,1,0,0,0,1
I158_S002,I158,D056,NR095,S002,Africa,Madagascar,MiFish,2021,11,0,D056_RS012,RS012,1,1,1,5,1,1,1,2
I158_S003,I158,D056,NR095,S003,Africa,Madagascar,MiFish,2021,11,4,D056_RS012,RS012,1,2,2,8,1,2,2,5
I158_S004,I158,D056,NR095,S004,Africa,Madagascar,MiFish,2021,11,0,D056_RS012,RS012,0,0,0,1,0,0,0,1
I158_S005,I158,D056,NR095,S005,Africa,Madagascar,MiFish,2021,11,0,D056_RS012,RS012,0,0,1,2,0,0,1,2
I158_S006,I158,D056,NR095,S006,Africa,Madagascar,MiFish,2021,11,0,D056_RS012,RS012,0,0,0,1,0,0,0,0
I158_S007,I158,D056,NR095,S007,Africa,Madagascar,MiFish,2021,11,1,D056_RS012,RS012,2,2,2,4,1,1,1,2
I158_S008,I158,D056,NR095,S008,Africa,Madagascar,MiFish,2021,11,3,D056_RS012,RS012,1,1,1,3,1,1,1,2
I158_S009,I158,D056,NR095,S009,Africa,Madagascar,MiFish,2021,11,10,D056_RS012,RS012,6,9,10,20,2,4,5,9
I158_S010,I158,D056,NR095,S010,Africa,Madagascar,MiFish,2021,11,11,D056_RS012,RS012,16,18,19,29,2,3,4,9
I158_S011,I158,D056,NR095,S011,Africa,Madagascar,MiFish,2021,11,2,D056_RS012,RS012,1,1,2,4,1,1,2,3
I159_S001,I159,D056,NR095,S001,Africa,Madagascar,Riaz02,2021,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S002,I159,D056,NR095,S002,Africa,Madagascar,Riaz02,2021,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S003,I159,D056,NR095,S003,Africa,Madagascar,Riaz02,2021,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S004,I159,D056,NR095,S004,Africa,Madagascar,Riaz02,2021,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S005,I159,D056,NR095,S005,Africa,Madagascar,Riaz02,2021,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S006,I159,D056,NR095,S006,Africa,Madagascar,Riaz02,2021,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S007,I159,D056,NR095,S007,Africa,Madagascar,Riaz02,2021,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S008,I159,D056,NR095,S008,Africa,Madagascar,Riaz02,2021,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S009,I159,D056,NR095,S009,Africa,Madagascar,Riaz02,2021,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S010,I159,D056,NR095,S010,Africa,Madagascar,Riaz02,2021,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I159_S011,I159,D056,NR095,S011,Africa,Madagascar,Riaz02,2021,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I160_S001,I160,D056,NR095,S001,Africa,Madagascar,Tele02,2021,11,4,D056_RS023,RS023,2,2,3,7,1,1,2,5
I160_S002,I160,D056,NR095,S002,Africa,Madagascar,Tele02,2021,11,3,D056_RS023,RS023,2,2,2,6,2,2,2,5
I160_S003,I160,D056,NR095,S003,Africa,Madagascar,Tele02,2021,11,2,D056_RS023,RS023,0,0,0,4,0,0,0,3
I160_S004,I160,D056,NR095,S004,Africa,Madagascar,Tele02,2021,11,1,D056_RS023,RS023,0,0,0,4,0,0,0,4
I160_S005,I160,D056,NR095,S005,Africa,Madagascar,Tele02,2021,11,1,D056_RS023,RS023,0,0,0,3,0,0,0,3
I160_S006,I160,D056,NR095,S006,Africa,Madagascar,Tele02,2021,11,0,D056_RS023,RS023,0,0,0,0,0,0,0,0
I160_S007,I160,D056,NR095,S007,Africa,Madagascar,Tele02,2021,11,3,D056_RS023,RS023,1,1,1,4,1,1,1,3
I160_S008,I160,D056,NR095,S008,Africa,Madagascar,Tele02,2021,11,5,D056_RS023,RS023,0,0,1,7,0,0,1,4
I160_S009,I160,D056,NR095,S009,Africa,Madagascar,Tele02,2021,11,11,D056_RS023,RS023,3,5,7,27,2,4,6,10
I160_S010,I160,D056,NR095,S010,Africa,Madagascar,Tele02,2021,11,11,D056_RS023,RS023,1,3,6,55,1,3,5,11
I160_S011,I160,D056,NR095,S011,Africa,Madagascar,Tele02,2021,11,6,D056_RS023,RS023,3,3,4,11,2,2,3,6
I167_S020,I167,D057,NR106,S020,North_America,Panama,MiFish,2022,8,NA,D057_RS051,RS051,5,11,15,55,4,8,12,28
I170_S001,I170,D058,NR096,S001,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I170_S002,I170,D058,NR096,S002,Europe,Spain,BCOI,2019,8,2,D058_RS052,RS052,1,1,1,2,1,1,1,2
I170_S003,I170,D058,NR096,S003,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,2,2,2,3,1,1,1,1
I170_S004,I170,D058,NR096,S004,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I170_S005,I170,D058,NR096,S005,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,1,1,1,1,1,1,1,1
I170_S006,I170,D058,NR096,S006,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I170_S007,I170,D058,NR096,S007,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,1,1,1,1,1,1,1,1
I170_S008,I170,D058,NR096,S008,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,1,1,1,1,1,1,1,1
I170_S009,I170,D058,NR096,S009,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,1,1,1,1,1,1,1,1
I170_S010,I170,D058,NR096,S010,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I171_S001,I171,D058,NR097,S001,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I171_S002,I171,D058,NR097,S002,Europe,Spain,BCOI,2019,8,1,D058_RS052,RS052,1,1,1,1,1,1,1,1
I171_S003,I171,D058,NR097,S003,Europe,Spain,BCOI,2019,8,0,D058_RS052,RS052,0,0,0,0,0,0,0,0
I172_S001,I172,D059,NR100,S001,South_America,Columbia,Chon01,2018,10,0,D059_RS053,RS053,0,1,3,4,0,1,3,4
I172_S002,I172,D059,NR100,S002,South_America,Columbia,Chon01,2018,10,0,D059_RS053,RS053,0,1,3,3,0,1,2,2
I172_S003,I172,D059,NR100,S003,South_America,Columbia,Chon01,2018,10,0,D059_RS053,RS053,0,0,1,1,0,0,1,1
I173_S001,I173,D059,NR100,S001,South_America,Columbia,Teleo,2018,10,21,D059_RS054,RS054,9,25,96,258,7,12,42,96
I173_S002,I173,D059,NR100,S002,South_America,Columbia,Teleo,2018,10,14,D059_RS054,RS054,9,28,112,275,5,10,39,89
I173_S003,I173,D059,NR100,S003,South_America,Columbia,Teleo,2018,10,12,D059_RS054,RS054,8,21,78,201,5,10,38,91
I174_S001,I174,D059,NR100,S001,South_America,Columbia,Riaz03,2018,10,25,D059_RS055,RS055,7,19,62,205,7,13,49,115
I174_S002,I174,D059,NR100,S002,South_America,Columbia,Riaz03,2018,10,20,D059_RS055,RS055,5,16,63,210,5,11,49,116
I174_S003,I174,D059,NR100,S003,South_America,Columbia,Riaz03,2018,10,20,D059_RS055,RS055,5,20,64,235,5,13,50,125
I175_S001,I175,D060,NR098,S001,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,9,9,9,13,8,8,8,10
I175_S003,I175,D060,NR098,S003,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,8,8,9,18,5,5,6,10
I175_S004,I175,D060,NR098,S004,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,11,11,11,17,8,8,8,10
I175_S006,I175,D060,NR098,S006,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,10,10,10,14,9,9,9,11
I175_S010,I175,D060,NR098,S010,Europe,Switzerland,Riaz03,2020,6,1,D060_RS056,RS056,1,1,1,1,1,1,1,1
I175_S011,I175,D060,NR098,S011,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,5,5,5,11,5,5,5,8
I175_S013,I175,D060,NR098,S013,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,6,6,6,9,4,4,4,5
I175_S015,I175,D060,NR098,S015,Europe,Switzerland,Riaz03,2020,6,1,D060_RS056,RS056,7,7,7,11,6,6,6,7
I175_S016,I175,D060,NR098,S016,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,7,7,7,11,6,6,6,8
I175_S018,I175,D060,NR098,S018,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,9,9,9,13,9,9,9,11
I175_S021,I175,D060,NR098,S021,Europe,Switzerland,Riaz03,2020,6,1,D060_RS056,RS056,7,7,7,9,6,6,6,7
I175_S022,I175,D060,NR098,S022,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,8,8,9,15,4,4,5,8
I175_S024,I175,D060,NR098,S024,Europe,Switzerland,Riaz03,2020,6,2,D060_RS056,RS056,8,8,8,12,8,8,8,10
I175_S025,I175,D060,NR098,S025,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,9,9,9,14,5,5,5,7
I175_S027,I175,D060,NR098,S027,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,10,10,10,15,10,10,10,12
I175_S029,I175,D060,NR098,S029,Europe,Switzerland,Riaz03,2020,6,2,D060_RS056,RS056,12,12,12,17,9,9,9,11
I175_S030,I175,D060,NR098,S030,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,11,11,11,14,9,9,9,11
I175_S032,I175,D060,NR098,S032,Europe,Switzerland,Riaz03,2020,6,0,D060_RS056,RS056,8,8,8,12,8,8,8,11
I176_S001,I176,D060,NR099,S001,Europe,Switzerland,Riaz03,2020,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I176_S003,I176,D060,NR099,S003,Europe,Switzerland,Riaz03,2020,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I176_S004,I176,D060,NR099,S004,Europe,Switzerland,Riaz03,2020,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I176_S005,I176,D060,NR099,S005,Europe,Switzerland,Riaz03,2020,6,1,D060_RS056,RS056,5,5,5,8,5,5,5,7
